code,name,address,route_id,status,payment_terms,default_discount,owner_name,phone,email
OUT0626,"Kumuduni Stores, Rejjipura",rejjipura,2,active,cash,20.0,,,
OUT0627,Kunkuma Food City  Hikkaduwa,Hikkaduwa,7,active,cash,20.0,,,
OUT0628,Kunkuma Food City Baddegama,Baddegama,7,active,cash,20.0,,,
OUT0629,Kunkuma Food City Gonapinuwala,Gonapinuwala,7,active,cash,20.0,,,
OUT0630,"Kurunduwaththa Food Citty,Bangama",Bangama,1,active,cash,20.0,,,
OUT0631,"Kushan Stores, Kahaduwa",Kahaduwa,3,active,cash,20.0,,,
OUT0632,"Kushi Stores, Karandeniya",Karandeniya,3,active,cash,20.0,,,
OUT0633,"Kushi Stores, Maha Edanda",maha edanda,1,active,cash,20.0,,,
OUT0634,"Kusumsiri Stores, Karandeniya",Karandeniya,3,active,cash,20.0,,,
OUT0635,"L. B. Food City, Ahangama",Ahangama,1,active,cash,20.0,,,
OUT0636,"L. G. A. Stores, Mahalapitiya",Mahalapitiya,3,active,cash,20.0,,,
OUT0637,"L. J. Super, Sandarawala",Sandarawala,2,active,cash,20.0,,,
OUT0638,"L.C.D.Super, Thalgaswala",Thalgaswala,3,active,cash,20.0,,,
OUT0639,"L.D. Stores, Heegoda",Heegoda,2,active,cash,20.0,,,
OUT0640,"L.E.O.Super, Rakadahena",Rakadahena,2,active,cash,20.0,,,
OUT0641,"L.G.D.Foods, Porogama",Porogama,2,active,cash,20.0,,,
OUT0642,"L.S.K. Food City, Horangalla",horangalla,2,active,cash,20.0,,,
OUT0643,"Lacto Stores, Nagoda",Nagoda,6,active,cash,20.0,,,
OUT0644,"Lahiru Food City, Wanduraba",Wanduraba,4,active,cash,20.0,,,
OUT0645,"Lahiru Mini Mart, Wanduraba",Wanduraba,5,active,cash,20.0,,,
OUT0646,"Lahiru Stores,",,2,active,cash,20.0,,,
OUT0647,"Lahiru Stores, Unawatuna","Erabudu gaha Junction,  Unawatuna",1,active,cash,20.0,,,
OUT0648,"Lahiru Stores, Walipitiya",Walipitiya,1,active,cash,20.0,,,
OUT0649,"Lakbima Stores, Udugama",Udugama,3,active,cash,20.0,,,
OUT0650,"Lakhiru Stores, Udagama",Udagama,1,active,cash,20.0,,,
OUT0651,"Lakmal Grocery, Landewa Juntion","Wataraka Road, Landewa Juntion",4,active,cash,20.0,,,
OUT0652,"Lakmal Grocery, Owakanda",Oawakanda,4,active,cash,20.0,,,
OUT0653,"Lakmal Grocery, Pilana",Pilana,4,active,cash,20.0,,,
OUT0654,"Lakmal Stores, Aramba Junction",Balagoda,5,active,cash,20.0,,,
OUT0655,"Lakmal Stores, Rathgama",Galle,2,active,cash,20.0,,,
OUT0656,"Lakmini Stores, Dodangoda",Dodangoda,5,active,cash,20.0,,,
OUT0657,"Lakmini Stores,Diyalape",,1,active,cash,20.0,,,
OUT0658,"Lakruka Supermart, Balapitiya",Balapitiya,2,active,cash,20.0,,,
OUT0659,"Laksada Stores, Nugaduwa",Nugaduwa,2,active,cash,20.0,,,
OUT0660,"Laksara New City, Morawaka",Morawaka,1,active,cash,20.0,,,
OUT0661,"Laksara Super, New Bustand, Morawaka",Morawaka,1,active,cash,20.0,,,
OUT0662,"Lakshan Stores, Batapola",Batapola,6,active,cash,20.0,,,
OUT0663,"Lakshan Stores, Maliban Mawatha",Maliban Mawatha,5,active,cash,20.0,,,
OUT0664,"Lakshan Stores, Sandarawala",Sandarawala,2,active,cash,20.0,,,
OUT0665,"Lakshan Stores, Unawatuna",Unawatuna,2,active,cash,20.0,,,
OUT0666,"Lakshan Stores, Wanduraba",Wanduraba,2,active,cash,20.0,,,
OUT0667,"Lakshman Stores, Galle",Thalpavila,2,active,cash,20.0,,,
OUT0668,"Lakshman Stores, Rakadahena",Rakadahena,6,active,cash,20.0,,,
OUT0669,"Lakshman Stores, Thalgaswala",Rakadahena Thalgaswala,6,active,cash,20.0,,,
OUT0670,"Laksiri Food City, Rakadahena",,2,active,cash,20.0,,,
OUT0671,"Laksiri Super, Walasmulla",Walasmulla,1,active,cash,20.0,,,
OUT0672,"Lala Stores, Piyadigama",Piyadigama,2,active,cash,20.0,,,
OUT0673,"Lalith Stores, Ampegama",Ampegama,2,active,cash,20.0,,,
OUT0674,"Lalith Stores, Dikkubura",Dikkubura,2,active,cash,20.0,,,
OUT0675,"Lalitha Stores, Udugama",Udugama,1,active,cash,20.0,,,
OUT0676,"Lanka Food City, Kananke",Kananke,1,active,cash,20.0,,,
OUT0677,"Lanka Siri Foods, Rakadahena",Rakadahena,2,active,cash,20.0,,,
OUT0678,"Lanka Stores, Bogahagoda",Bogahagoda,2,active,cash,20.0,,,
OUT0679,"Lasantha Sweets, Nalagasdeniya",Nalagasdeniya Hikkaduwa,2,active,cash,20.0,,,
OUT0680,"Lasindu Food City, Magedara",Magedara,1,active,cash,20.0,,,
OUT0681,"Lassa Kade, Peduruwala.","Hiums Road, Peduruwala",4,active,cash,20.0,,,
OUT0682,"Latheena Food City,Godagama",Godagama,1,active,cash,20.0,,,
OUT0683,"Leelananda Stores, Yakkalamulla","Imaduwa Road,Yakkalamulla.",1,active,cash,20.0,,,
OUT0684,"Leo Super Center, Rakadahena",Rakadahena,2,active,cash,20.0,,,
OUT0685,"Linara Stores, Dodanduwa",Dodanduwa,6,active,cash,20.0,,,
OUT0686,"Linara Stores, Kumarakanda",Kumarakanda,6,active,cash,20.0,,,
OUT0687,"Lio Super, Rakadahena",Rakadahena,2,active,cash,20.0,,,
OUT0688,"Liyanage Book Shop, Thiranagama",Thiranagama,5,active,cash,20.0,,,
OUT0689,"Liyanage St, Gonapinuwala","Hikkaduwa Rd, Gonapinuwala",2,active,cash,20.0,,,
OUT0690,"Liyanage Stores 2, Thalgaswala",Thalgaswala,2,active,cash,20.0,,,
OUT0691,"Liyanage Stores, Dikkubura",Dikkubura,1,active,cash,20.0,,,
OUT0692,"Liyanage Stores, Kalagoda","Dikkubura Rd, Kalagoda",1,active,cash,20.0,,,
OUT0693,"Liyanage Stores, Kosgoda","Kosgoda, Imaduwa\",3,active,cash,20.0,,,
OUT0694,"Liyanage Stores, Paragoda",Paragoda,1,active,cash,20.0,,,
OUT0695,"Liyanage Stores, Pinnaduwa",,5,active,cash,20.0,,,
OUT0696,"Liyanage Stores, Thalgaswala",Thalgaswala,6,active,cash,20.0,,,
OUT0697,"Liyanage Stores, Walipitiya",walipitiya,1,active,cash,20.0,,,
OUT0698,"Liyanage Stores, Waralla",Waralla,1,active,cash,20.0,,,
OUT0699,"Liyo Food City, Rakadahena",Rakadahena,2,active,cash,20.0,,,
OUT0700,"Lokumahaththayage Kade, Makumbura",Makumbura,1,active,cash,20.0,,,
OUT0701,"Lulri Food City, Embilipitiya",Embilipitiya,1,active,cash,20.0,,,
OUT0702,"M . G . Minimart, Piyadigama",Galle,2,active,cash,20.0,,,
OUT0703,"M. A. M. Food City, Haliwela",Haliwela,2,active,cash,20.0,,,
OUT0704,"M. A. S. Super Market, Rathgama",Rathgama,2,active,cash,20.0,,,
OUT0705,"M. A. Wickramasingha Grocery, Karandeniya",Karandeniya,2,active,cash,20.0,,,
OUT0706,"M. C. R. Food City, Ranapanadeniya","Rathgama Rd, Ranapanadeniya",7,active,cash,20.0,,,
OUT0707,"M. D. A. Stores, Nagarukkarama Road","Nagarukkarama Road, Kalegana",4,active,cash,20.0,,,
OUT0708,"M. D. Food City, Bataduwa","Ananda pura, Bataduwa",5,active,cash,20.0,,,
OUT0709,"M. R. stores, Karapitiya.",Karapitiya,4,active,cash,20.0,,,
OUT0710,"M. S. Mart, Kudagoda",Kudagoda,2,active,cash,20.0,,,
OUT0711,M.D.H. - Meepawala,"Panvila Road,Meepawala",4,active,cash,20.0,,,
OUT0712,"M.G.S. Stores, Pitigala",Pitigala,6,active,cash,20.0,,,
OUT0713,"M.H.A. Stores, Kurudugaha",Kurudugaha,6,active,cash,20.0,,,
OUT0714,"M.K. Super, Thangalla",Thangalla,1,active,cash,20.0,,,
OUT0715,"M.K. Vegetable & Fruits, Imaduwa",Imaduwa,2,active,cash,20.0,,,
OUT0716,"M.K.G Grocery, Hiyare",Hiyare,4,active,cash,20.0,,,
OUT0717,"M.K.Stores, Kadupe junction, Imaduwa",Imaduwa,1,active,cash,20.0,,,
OUT0718,"M.K.Stores, Pagirihena",Pagirihena,1,active,cash,20.0,,,
OUT0719,M.N. Mart Habaraduwa,Habaraduwa,1,active,cash,20.0,,,
OUT0720,"Madara Food City, Mawadawilla","Rathgama Rd, Mawadawilla",7,active,cash,20.0,,,
OUT0721,"Madara Stores, Ginimellagaha",Ginimellagaha,7,active,cash,20.0,,,
OUT0722,"Madawa Tea Room, Polgahawila",Polgahavila,5,active,cash,20.0,,,
OUT0723,"Maddegama Stores , Neluwa",Neluwa,1,active,cash,20.0,,,
OUT0724,"Madola Food City, Pinnaduwa",Pinnaduwa,4,active,cash,20.0,,,
OUT0725,"Madu Stores, Porawagama",Porawagama,3,active,cash,20.0,,,
OUT0726,"Madu Tea Shop, Thelikada",Telikada,3,active,cash,20.0,,,
OUT0727,"Maduge Trade Center, Akuressa",Akuressa,1,active,cash,20.0,,,
OUT0728,"Madumal Book Shop, Thelikada",thelikada,3,active,cash,20.0,,,
OUT0729,"Madura Stores, Ginimellagaha,","Rathgama Rd, Ginimellagaha",2,active,cash,20.0,,,
OUT0730,"Madura Stores, Kakanadura",Kakanadura,1,active,cash,20.0,,,
OUT0731,"Madura Stores, Morakatiya","Morakatiya, Embilipitiya",1,active,cash,20.0,,,
OUT0732,"Maduranga Stores, Dodangoda",Dodangoda,2,active,cash,20.0,,,
OUT0733,"Madurasa Grocery, Imaduwa",Imaduwa,3,active,cash,20.0,,,
OUT0734,"Madurasa Hotel, Dellawa",Dellawa,1,active,cash,20.0,,,
OUT0735,"Maduri Stores,Majuwana",Majuwana,5,active,cash,20.0,,,
OUT0736,"Madusha Stores, Thelikada",Thelikada,2,active,cash,20.0,,,
OUT0737,"Madushan Stores, Manampitiya",Manampitiya,2,active,cash,20.0,,,
OUT0738,"Madushi Stores, Thalagaha",Thalagaha,1,active,cash,20.0,,,
OUT0739,"Magahena Stores, Unanvitiya",Unanvitiya,2,active,cash,20.0,,,
OUT0740,"Magedara Food City, Erabudugoda",Erabudugoda,1,active,cash,20.0,,,
OUT0741,"Magedara Nagahawatta Grocery, Ambalanwatta",Ambalanwatta,2,active,cash,20.0,,,
OUT0742,"Magnit Grocery, Hikkaduwa",Hikkaduwa,3,active,cash,20.0,,,
OUT0743,"Mahagedara Kade, Walahanduwa",Walahanduwa,1,active,cash,20.0,,,
OUT0744,"Mahajana Stores, Bangama",NERALUWA,1,active,cash,20.0,,,
OUT0745,"Mahajana Stores, Diyalape",Diyalape,1,active,cash,20.0,,,
OUT0746,"Maheshika Stores, Katudampe",Katudampe,2,active,cash,20.0,,,
OUT0747,"Mahinda Dasa Stores, Ginthota",Ginthota,2,active,cash,20.0,,,
OUT0748,"Makuluwa Fresh Fruit, Galle",MAKULUIWA galle,5,active,cash,20.0,,,
OUT0749,"Mala Stores, Katukolliya",Katukolliya,2,active,cash,20.0,,,
OUT0750,"Mala Stores, Pathuwatha",Pathuwatha,3,active,cash,20.0,,,
OUT0751,"Mala Stores, Udalamatta",Udalamatta,3,active,cash,20.0,,,
OUT0752,"Malagoda Stores, Kaduruwana",Kaduruwana,1,active,cash,20.0,,,
OUT0753,"Malaka Food Citry, Jayanthi Junction",,4,active,cash,20.0,,,
OUT0754,"Malaka Food City, Kuruduwatta",Kuruduwatta,4,active,cash,20.0,,,
OUT0755,"Malarachchi Stores, Batapola",Batapola,2,active,cash,20.0,,,
OUT0756,"Malarachchi Stores, Katuneliya",Katuneliya Thiranagama,3,active,cash,20.0,,,
OUT0757,"Mali Stores, Dikkubura",Dikkubura,3,active,cash,20.0,,,
OUT0758,"Malidu Stores, Arabahandiya",Arabahandiya,2,active,cash,20.0,,,
OUT0759,"Malindu Food City, Weliketiya",Weliketiya,1,active,cash,20.0,,,
OUT0760,"Malindu Stores, Pattipola",Pattipola,1,active,cash,20.0,,,
OUT0761,"Malith Stores, Gonapinuwala",Gonapinuwala,3,active,cash,20.0,,,
OUT0762,"Malki Grocery, Rejjipura",Rejjipura,2,active,cash,20.0,,,
OUT0763,"Mallika Stores, Rakadahena",Rakadahena,2,active,cash,20.0,,,
OUT0764,"Malpudanalla Vejitable Shop, Malpudanalla",Malpudanalla,1,active,cash,20.0,,,
OUT0765,"Malsha Stores, Heenatigala",Heenatigala,3,active,cash,20.0,,,
OUT0766,"Manamperi Food City, Middeniya",Middeniya,1,active,cash,20.0,,,
OUT0767,"Manamperi Stores, Batapola",Batapola,6,active,cash,20.0,,,
OUT0768,"Manamperi Stores, Hikkaduwa",Hikkaduwa,7,active,cash,20.0,,,
OUT0769,"Manel Food City, Pallegama",Pallegama,1,active,cash,20.0,,,
OUT0770,"Mangalika Stores, Hiyare",Hiyare,3,active,cash,20.0,,,
OUT0771,"Manisha Super City, Godakanda Rd",Godakanda,4,active,cash,20.0,,,
OUT0772,"Manju Grocery, Kananke",Kananke,1,active,cash,20.0,,,
OUT0773,"Manju Stores, Thelikada",Thelikada,3,active,cash,20.0,,,
OUT0774,"Manju Vegetable Shop, Kurudugaha",Kurudugaha,6,active,cash,20.0,,,
OUT0775,"Manjula Stores, Habaraduwa",habaraduwa,2,active,cash,20.0,,,
OUT0776,"Manoj Stores, Dodanduwa",Dodanduwa,6,active,cash,20.0,,,
OUT0777,"Manoj Stores, Kumarakanda",Kumarakanda,2,active,cash,20.0,,,
OUT0778,"Manu Food City, Weligama",Weligama,1,active,cash,20.0,,,
OUT0779,"Manusha Stores, Thelikada",Thelikada,2,active,cash,20.0,,,
OUT0780,Mapalagama Vejetable Shop,,6,active,cash,20.0,,,
OUT0781,"Mapalagama Vejetable Shop, Mapalagama",Mapalagama,6,active,cash,20.0,,,
OUT0782,"Maragahayata Kade, Pitabeddara",Pitabeddara,1,active,cash,20.0,,,
OUT0783,"Masakorala Stores, Indurupathvila",Thalgaswala,6,active,cash,20.0,,,
OUT0784,"Matara Traders, Kamburugamuwa","Galle Rd, Kamburugamuwa",1,active,cash,20.0,,,
OUT0785,"Matheesha Food City, Thalgampala",Thalgampola,4,active,cash,20.0,,,
OUT0786,"Matheesha Stroes, Hiyare",Hiyare,3,active,cash,20.0,,,
OUT0787,"Max Grocery, Godakanda",Godakanda,4,active,cash,20.0,,,
OUT0788,"Mayakaduwa Grocery 2 , Kottawa",Kottawa,4,active,cash,20.0,,,
OUT0789,"Mayakaduwa Grocery, Kottawa",Kottawa,4,active,cash,20.0,,,
OUT0790,"Mayline Food City, Kakunadura",Kaukunadura,1,active,cash,20.0,,,
OUT0791,"Maythree Stores, Miriswatta Benthota",Benthota,3,active,cash,20.0,,,
OUT0792,"Mayuru Stores, Wanduraba",Wanduraba,5,active,cash,20.0,,,
OUT0793,"Mega City (whole sale) , Sandarawala",Sandarawala,7,active,cash,20.0,,,
OUT0794,"Mega City, Ambalanwatta",Ambalanwatta,7,active,cash,20.0,,,
OUT0795,"Mega City, Sandarawala",Sandarawala,7,active,cash,20.0,,,
OUT0796,"Mendis Stores, Hikkaduwa",Kalupe  Hikkaduwa,2,active,cash,20.0,,,
OUT0797,"Metro Pharmacy, Galle",Galle,7,active,cash,20.0,,,
OUT0798,"Metro Pharmacy, Galle","Colombo Road, galle",7,active,cash,20.0,,,
OUT0799,"Midland Pharmacy, Labuduwa",Labuduwa,4,active,cash,20.0,,,
OUT0800,"Mihini Grocery, Minuwangoda",Minuwangoda,2,active,cash,20.0,,,
OUT0801,"Mihira Grocery, Kithulampitiya",Kithulampitiya,4,active,cash,20.0,,,
OUT0802,"Mihiri Food City, Kottawa",kottawa,1,active,cash,20.0,,,
OUT0803,"Mihiri Stores, Yatalamatta",Yatalamatta,3,active,cash,20.0,,,
OUT0804,"Mihisara Stores, Thiranagama",Thiranagama,3,active,cash,20.0,,,
OUT0805,"Milan Food City, Hakmana",Hakmana,1,active,cash,20.0,,,
OUT0806,"Milinda Grocery, Unawatuna",Unawatuna,2,active,cash,20.0,,,
OUT0807,"Milk Cafe, Rathgama",Rathgama,2,active,cash,20.0,,,
OUT0808,"Mini Foods, Idigahavila","Idigahavila, Rakadahena",6,active,cash,20.0,,,
OUT0809,"Mini Mart, Ginthota",Ginthota,5,active,cash,20.0,,,
OUT0810,"Minimart, Piyadigama",Piyadigama,2,active,cash,20.0,,,
OUT0811,"Minsara Stores, Karandeniya",Karandeniya,3,active,cash,20.0,,,
OUT0812,"Minuki Stores, Gonapinuwala","Koragahagoda, Gonapinuwala",5,active,cash,20.0,,,
OUT0813,Miyuru Thunapaha - Bataganvila,Bataganvila,2,active,cash,20.0,,,
OUT0814,"Mohomad Stores, Piyadigama",Piyadigama,3,active,cash,20.0,,,
OUT0815,"Monika Stores, Cinnamon Lake",,5,active,cash,20.0,,,
OUT0816,"Moon Mart Food City, Habaraduwa",Habaraduwa,1,active,cash,20.0,,,
OUT0817,"Mr.Chaminda, Kananke",Kananke,1,active,cash,20.0,,,
OUT0818,Mr.Maulana,,7,active,cash,20.0,,,
OUT0819,"Muditha Stores, Pitadeniya",Pitadeniya,5,active,cash,20.0,,,
OUT0820,"Multi Traders , Morawaka",,1,active,cash,20.0,,,
OUT0821,"Munaweera Grocery, Galle","Matara Road, Galle",4,active,cash,20.0,,,
OUT0822,"Munisingha Stores, Debokkawa",Debokkawa,1,active,cash,20.0,,,
OUT0823,"Munisingha Stores, Gonadeniya",Gonadeniya,1,active,cash,20.0,,,
OUT0824,"Muthu Stores, Unanwitiya",Unanvitiya Nagoda,5,active,cash,20.0,,,
OUT0825,"Muthuhettigama Stores, Arambewela",Galle,2,active,cash,20.0,,,
OUT0826,"Muthumala Stores, Hungama",Hungama,1,active,cash,20.0,,,
OUT0827,"My line Food City, Kakunadura",Kakanadura,1,active,cash,20.0,,,
OUT0828,"N & J Stores,Ginthota",Ginthota,4,active,cash,20.0,,,
OUT0829,"N and J Grocery, Gintota",Gintota,2,active,cash,20.0,,,
OUT0830,"N. A. S. Super Market, Rathgama",Rathgama,2,active,cash,20.0,,,
OUT0831,"N. G. Super, Padalangala",Padalangala,1,active,cash,20.0,,,
OUT0832,"N. K. K. Stores, Kahawa",Kahawa,2,active,cash,20.0,,,
OUT0833,"N.B.N Super, Kaburupitiya",Kaburupitiya,1,active,cash,20.0,,,
OUT0834,"N.R.M. Stores, narawala",Narawala,3,active,cash,20.0,,,
OUT0835,"N.T.C. Stores, Walipitiya",Walipitiya,1,active,cash,20.0,,,
OUT0836,"Naddika Stores, Nagoda",Nagoda,6,active,cash,20.0,,,
OUT0837,Nadee Communication - Wakwella,Wakwella,2,active,cash,20.0,,,
OUT0838,"Nadee Sweets, Holuwagoda",Holuwagoda,4,active,cash,20.0,,,
OUT0839,"Nadeera Stores, Gonapinuwala",Gonapinuwala,3,active,cash,20.0,,,
OUT0840,"Nadeesha Food City, Narigama",Narigama,3,active,cash,20.0,,,
OUT0841,"Nadeeshani Grocery, Hikkaduwa",Hikkaduwa,3,active,cash,20.0,,,
OUT0842,"Nadeeshani Stores, Batapola",Batapola,3,active,cash,20.0,,,
OUT0843,"Nadeeshani Stores, Boossa",Boossa,2,active,cash,20.0,,,
OUT0844,"Nadiranga Stores, Yatagala, Elpitiya",Yatagala Elpitiya,3,active,cash,20.0,,,
OUT0845,"Nadun Stores, Dickwella",Dikwella,1,active,cash,20.0,,,
OUT0846,"Nadun Stores, Kahatapitiya",Kahatapitiya,3,active,cash,20.0,,,
OUT0847,"Nadun Stores, Morawaka",Morawaka,1,active,cash,20.0,,,
OUT0848,"Nadun Stores, Seenigama",seenigama,2,active,cash,20.0,,,
OUT0849,"Naduni Food City, Batapola",Kahatapitiya,2,active,cash,20.0,,,
OUT0850,"Naduni Stores, Kahatapitiya",Kahatapitiya,3,active,cash,20.0,,,
OUT0851,"Nagahawatta Grocery, Ambalanwatta",Ambalanwatta,2,active,cash,20.0,,,
OUT0852,"Nagahawatta Grocery, Wataraka Road",Wataraka Road,4,active,cash,20.0,,,
OUT0853,"Nagahawatta Veji Shop, Kalahe",Kalahe,1,active,cash,20.0,,,
OUT0854,"Nagahawatta Veji Shop, Malagoda",Malagoda,1,active,cash,20.0,,,
OUT0855,"Nagare Kade , Ginimellagaha",Ginimellagaha,2,active,cash,20.0,,,
OUT0856,"Nalaka Stores, Rathgama",Rathgama,3,active,cash,20.0,,,
OUT0857,"Nalani Grocery, Kumarakanda",Kumarakanda,3,active,cash,20.0,,,
OUT0858,"Naleen Stores, 16 Watta","16 Watta, Kananke",1,active,cash,20.0,,,
OUT0859,"Naleen Stores, Yatalamatta",Yatalamatta,3,active,cash,20.0,,,
OUT0860,"Namal Stores, Boossa",Boossa,2,active,cash,20.0,,,
OUT0861,"Namal Stores, Boossa","Paranawatta, Boossa",5,active,cash,20.0,,,
OUT0862,"Namal Stores, Kapamulla",,5,active,cash,20.0,,,
OUT0863,"Namal Stores, Rathgama",Rathgama,5,active,cash,20.0,,,
OUT0864,"Nanayakkara  Grocery, Semson Mawatha",Semsan Mawatha,4,active,cash,20.0,,,
OUT0865,"Nanayakkara Grocery, Walahanduwa",Walahanduwa,4,active,cash,20.0,,,
OUT0866,"Nanayakkara Hotel, Kaluwella",Kaluwella,2,active,cash,20.0,,,
OUT0867,"Nanayakkara Stores, Agulugaha",Agulugaha,3,active,cash,20.0,,,
OUT0868,"Nanayakkara Stores, Balagoda",Balagoda,3,active,cash,20.0,,,
OUT0869,"Nanayakkara Stores, Beralapanaththara",Beralapanattara,1,active,cash,20.0,,,
OUT0870,"Nanayakkara Stores, Dikkubura","Agulugaha, Dikkubura",3,active,cash,20.0,,,
OUT0871,"Nanayakkara Stores, Dodanduwa",Dodanduwa,6,active,cash,20.0,,,
OUT0872,"Nanayakkara Stores, Ginimellagaha",Ginimellagaha,5,active,cash,20.0,,,
OUT0873,"Nanayakkara Stores, Hiniduma",Hiniduma,3,active,cash,20.0,,,
OUT0874,"Nanayakkara Stores, Kakundeniya",Kakundeniya,1,active,cash,20.0,,,
OUT0875,"Nanayakkara Stores, Kurudugaha",Kurudugaha,6,active,cash,20.0,,,
OUT0876,"Nanayakkara Stores, Polhena",Polhena,2,active,cash,20.0,,,
OUT0877,"Nanayakkara Stores, Thalgaswala",Thalgaswala,6,active,cash,20.0,,,
OUT0878,"Nanayakkara Stores, Thanayama",Thanayama,1,active,cash,20.0,,,
OUT0879,"Nanayakkara Stores, Unawatuna",Unawatuna,2,active,cash,20.0,,,
OUT0880,"Nandana Stores, Maliththagoda",Maliththagoda,5,active,cash,20.0,,,
OUT0881,"Nandani Stores, Boralukada",Boralukada,3,active,cash,20.0,,,
OUT0882,"Nandani Stores, Kumarakanda",Kumarakanda,3,active,cash,20.0,,,
OUT0883,"Nandasena Stores, Nalagasdeniya",Nalagasdeniya,2,active,cash,20.0,,,
OUT0884,"Nandasena Stores, Nalagasdeniya",,5,active,cash,20.0,,,
OUT0885,"Nandasiri Stores, Batapola","baddegama Rd, Batapola",6,active,cash,20.0,,,
OUT0886,"Nanditha Stores, Nagoda",Nagoda,6,active,cash,20.0,,,
OUT0887,"Nandulee Stores, Thalgaswala",Thlgaswala,6,active,cash,20.0,,,
OUT0888,"Nathagala Stores, Deniyaya,","Main Street, Deniyaya",1,active,cash,20.0,,,
OUT0889,"Naveena Hotel Travel, Hikkaduwa",Hikkaduwa,3,active,cash,20.0,,,
OUT0890,Nawaloka Super  Batapola,"New Town, Batapola",7,active,cash,20.0,,,
OUT0891,"Nawarasa Cool Spot , Morawaka",,1,active,cash,20.0,,,
OUT0892,"Nayana Grocery, Kanake",Kananke,1,active,cash,20.0,,,
OUT0893,"Negnit Grocery, Hikkaduwa",Hikkaduwa,3,active,cash,20.0,,,
OUT0894,"Nelo Food City, Adurathvila",Adurathvila,4,active,cash,20.0,,,
OUT0895,"Nelum Grocery, Embilipitiya","Rathnapura Rd, Embilipitiya",1,active,cash,20.0,,,
OUT0896,"Nelum Stores, Nagoda",Nagoda,3,active,cash,20.0,,,
OUT0897,"Nelum Stores, Narigama",Narigama,3,active,cash,20.0,,,
OUT0898,"Neranjan Grocery, Deniyaya",Deniyaya,1,active,cash,20.0,,,
OUT0899,"Nethara Stores, Batapola",Batapola,6,active,cash,20.0,,,
OUT0900,"Nethmi, Meepawala","6 Miles Post, Meepawala",4,active,cash,20.0,,,
OUT0901,"Nethuli Stores, Agaliya",Agaliya,1,active,cash,20.0,,,
OUT0902,"New Chandana Stores, Pinkanda Handiya",Pinkanda Handiya,2,active,cash,20.0,,,
OUT0903,"New Danajaya Stores, Palapotha",Palapotha,1,active,cash,20.0,,,
OUT0904,"New Ganewatta Stores, Panangala",Panangala,1,active,cash,20.0,,,
OUT0905,"New Jayalath Stores, Batapola",Batapola,2,active,cash,20.0,,,
OUT0906,"New Mawarala Pharmacy, Mawarala",Mawarala,1,active,cash,20.0,,,
OUT0907,"New Nadeeshani Grocery, Wawala","Wawala, Hikkaduwa",2,active,cash,20.0,,,
OUT0908,"New Pasindu grocery, Bengamuwa",Bengamuwa,1,active,cash,20.0,,,
OUT0909,"New Piyamal Stores, Puwakdola",Puwakdola,1,active,cash,20.0,,,
OUT0910,"New Prasanna Grocery, Hikkaduwa","Galle Rd, Hikkaduwa",7,active,cash,20.0,,,
OUT0911,"New Prasanna Pharmacy, Hapugala","Galle Rd, Hapugala",7,active,cash,20.0,,,
OUT0912,"New Ranga Stores, Walasmulla",Walasmulla,1,active,cash,20.0,,,
OUT0913,"New Royal Pharmacy, Waligama",waligama,1,active,cash,20.0,,,
OUT0914,"New Satharasingha Stores, Weerapana",Weerapana,1,active,cash,20.0,,,
OUT0915,"New Sithumina Stores, Godigamuwa",Godigamuwa,1,active,cash,20.0,,,
OUT0916,New Sunbeam Super Thiranagama,"Pinkanda Rd, Thiranagama",2,active,cash,20.0,,,
OUT0917,"Niduwari Foods, Mapalagama",Mapalagama,3,active,cash,20.0,,,
OUT0918,"Niduwari Grocery, Mapalagama",Mapalagama,1,active,cash,20.0,,,
OUT0919,"Nihal Stores, Hagoda",Hagoda,2,active,cash,20.0,,,
OUT0920,"Nihal Stores, karathura",Gonapinuwala,2,active,cash,20.0,,,
OUT0921,"Nihal Stores, Majuwana Rd",Majuwana,5,active,cash,20.0,,,
OUT0922,"Nihal Stores, Maliduwa",Maliduwa,4,active,cash,20.0,,,
OUT0923,"Nihal Trades, Uragasman Junction",Uragasman Juction,3,active,cash,20.0,,,
OUT0924,"Nilan Stores, Ambalangoda",thilakapura Ambalangoda,3,active,cash,20.0,,,
OUT0925,"Nilanthi Stores, No 13, Dodanduwa",Dodanduwa,6,active,cash,20.0,,,
OUT0926,"Niluka Stores, Katudampe",Katudampe,2,active,cash,20.0,,,
OUT0927,"Nimal Hypar Mart, Embilipitiya",Embilipitiya,1,active,cash,20.0,,,
OUT0928,"Nimal Stores, Hapugala",Hapugala,3,active,cash,20.0,,,
OUT0929,"Nimnatha Stores, Batapola",Batapola,3,active,cash,20.0,,,
OUT0930,"Nimsara Grocery, Baddegama",Baddegama,2,active,cash,20.0,,,
OUT0931,"Nimtharu Super City, Thangalla",Thangalla,1,active,cash,20.0,,,
OUT0932,"Nipun Stores, Ahangama",Ahangama,2,active,cash,20.0,,,
OUT0933,"Niranjan Grocery, Deniyaya",Deniyaya,1,active,cash,20.0,,,
OUT0934,"Nirmal Traders, Indurupathvila",Indurupathvila,2,active,cash,20.0,,,
OUT0935,"Nirosha Stores, Rathgama",Rathgama,2,active,cash,20.0,,,
OUT0936,"Nisal Grocery, Imaduwa",Imaduwa,1,active,cash,20.0,,,
OUT0937,"Nishantha Stores, Miriswatta Benthota",Benthota,3,active,cash,20.0,,,
